RESTAURANT,ADDRESS,CATEGORY,RATING,RESTAURANT IMAGE,LINK,ITEM,ITEM IMGAGE,PRICE
BOO Coffee - Nguyễn Huệ,"Tầng 8, Chung Cư Nguyễn Huệ, 42 Nguyễn Huệ, Quận 1, TP. HCM",Café/Dessert,7.2,https://images.foody.vn/res/g24/238300/prof/s640x400/foody-upload-api-foody-mobile-5-190614115504.jpg,https://www.foody.vn/ho-chi-minh/boo-coffee-2,Trà đào chanh sả,https://images.foody.vn/res/g27/261467/s120x120/98324394-fb6a-4044-446d-978c07aaaf1c.jpg,"49,000đ"
BOO Coffee - Nguyễn Huệ,"Tầng 8, Chung Cư Nguyễn Huệ, 42 Nguyễn Huệ, Quận 1, TP. HCM",Café/Dessert,7.2,https://images.foody.vn/res/g24/238300/prof/s640x400/foody-upload-api-foody-mobile-5-190614115504.jpg,https://www.foody.vn/ho-chi-minh/boo-coffee-2,Cam hạt chia Organic,https://images.foody.vn/res/g27/261467/s120x120/de03bba5-d6cb-4fc6-716f-acd5f0e2dedf.jpg,"49,000đ"
BOO Coffee - Nguyễn Huệ,"Tầng 8, Chung Cư Nguyễn Huệ, 42 Nguyễn Huệ, Quận 1, TP. HCM",Café/Dessert,7.2,https://images.foody.vn/res/g24/238300/prof/s640x400/foody-upload-api-foody-mobile-5-190614115504.jpg,https://www.foody.vn/ho-chi-minh/boo-coffee-2,Tắc xí muội đá xay,https://images.foody.vn/res/g27/261467/s120x120/467efbc9-61ce-44b5-6462-ea5dc31f6a79.jpg,"49,000đ"
BOO Coffee - Nguyễn Huệ,"Tầng 8, Chung Cư Nguyễn Huệ, 42 Nguyễn Huệ, Quận 1, TP. HCM",Café/Dessert,7.2,https://images.foody.vn/res/g24/238300/prof/s640x400/foody-upload-api-foody-mobile-5-190614115504.jpg,https://www.foody.vn/ho-chi-minh/boo-coffee-2,Chanh hạt chia Organic,https://images.foody.vn/res/g27/261467/s120x120/9f42f2c7-f406-41d1-3c1f-dd849a0273ed.jpg,"49,000đ"
Chasu Tea - Trà Sữa Sạch Trái Cây Tươi,"95 Hồ Văn Huê, P. 9, Quận Phú Nhuận, TP. HCM",Café/Dessert,8.8,https://images.foody.vn/res/g91/903251/prof/s640x400/foody-upload-api-foody-mobile-aaaa-191111100639.jpg,https://www.foody.vn/ho-chi-minh/chasu-tea-tra-sua-sach-trai-cay-tuoi,Trà Đào Cam Sả,https://images.foody.vn/res/g91/903251/s120x120/19582c00-a637-46ba-845f-61571625-8d96b96b-210304160348.jpeg,"40,500đ"
Chasu Tea - Trà Sữa Sạch Trái Cây Tươi,"95 Hồ Văn Huê, P. 9, Quận Phú Nhuận, TP. HCM",Café/Dessert,8.8,https://images.foody.vn/res/g91/903251/prof/s640x400/foody-upload-api-foody-mobile-aaaa-191111100639.jpg,https://www.foody.vn/ho-chi-minh/chasu-tea-tra-sua-sach-trai-cay-tuoi,Trà chanh sả,https://images.foody.vn/res/g91/903251/s120x120/bb941f0e-b115-421f-a2d6-f71a41da-44058151-210304160136.jpeg,"37,800đ"
Chasu Tea - Trà Sữa Sạch Trái Cây Tươi,"95 Hồ Văn Huê, P. 9, Quận Phú Nhuận, TP. HCM",Café/Dessert,8.8,https://images.foody.vn/res/g91/903251/prof/s640x400/foody-upload-api-foody-mobile-aaaa-191111100639.jpg,https://www.foody.vn/ho-chi-minh/chasu-tea-tra-sua-sach-trai-cay-tuoi,Trà Gạo Rang,https://images.foody.vn/res/g91/903251/s120x120/949671b5-982a-453a-94c1-2106e67e-8b46725f-210224110501.jpeg,"37,800đ"
Chasu Tea - Trà Sữa Sạch Trái Cây Tươi,"95 Hồ Văn Huê, P. 9, Quận Phú Nhuận, TP. HCM",Café/Dessert,8.8,https://images.foody.vn/res/g91/903251/prof/s640x400/foody-upload-api-foody-mobile-aaaa-191111100639.jpg,https://www.foody.vn/ho-chi-minh/chasu-tea-tra-sua-sach-trai-cay-tuoi,"Nước Ép Cần Tây, Thơm, Táo, Chanh",https://images.foody.vn/res/g91/903251/s120x120/a54b5300-2636-4569-9bdc-212030e5-f4f203fd-210224110608.jpeg,"49,500đ"
Chasu Tea - Trà Sữa Sạch Trái Cây Tươi,"95 Hồ Văn Huê, P. 9, Quận Phú Nhuận, TP. HCM",Café/Dessert,8.8,https://images.foody.vn/res/g91/903251/prof/s640x400/foody-upload-api-foody-mobile-aaaa-191111100639.jpg,https://www.foody.vn/ho-chi-minh/chasu-tea-tra-sua-sach-trai-cay-tuoi,Trà Xoài Machiato (size L),https://images.foody.vn/res/g91/903251/s120x120/968b2f6f-bf36-46b5-9628-080d13c1-667e240d-210304160443.jpeg,"44,100đ"
Chasu Tea - Trà Sữa Sạch Trái Cây Tươi,"95 Hồ Văn Huê, P. 9, Quận Phú Nhuận, TP. HCM",Café/Dessert,8.8,https://images.foody.vn/res/g91/903251/prof/s640x400/foody-upload-api-foody-mobile-aaaa-191111100639.jpg,https://www.foody.vn/ho-chi-minh/chasu-tea-tra-sua-sach-trai-cay-tuoi,"Nước Ép Cam, Cà Rốt, Táo ",https://images.foody.vn/res/g91/903251/s120x120/90bb60c4-4aa8-43a8-a530-f984dbdf-90f3b442-210224110639.jpeg,"49,500đ"
Chasu Tea - Trà Sữa Sạch Trái Cây Tươi,"95 Hồ Văn Huê, P. 9, Quận Phú Nhuận, TP. HCM",Café/Dessert,8.8,https://images.foody.vn/res/g91/903251/prof/s640x400/foody-upload-api-foody-mobile-aaaa-191111100639.jpg,https://www.foody.vn/ho-chi-minh/chasu-tea-tra-sua-sach-trai-cay-tuoi,Trà dâu ),https://images.foody.vn/res/g91/903251/s120x120/c1ad7327-6719-490e-b9f1-3bd5d13d-9659d21a-210624113703.jpeg,"35,100đ"
Chasu Tea - Trà Sữa Sạch Trái Cây Tươi,"95 Hồ Văn Huê, P. 9, Quận Phú Nhuận, TP. HCM",Café/Dessert,8.8,https://images.foody.vn/res/g91/903251/prof/s640x400/foody-upload-api-foody-mobile-aaaa-191111100639.jpg,https://www.foody.vn/ho-chi-minh/chasu-tea-tra-sua-sach-trai-cay-tuoi,Hồng Trà Macchiato ,https://images.foody.vn/res/g91/903251/s120x120/3066a7af-efcb-499b-9ea7-bef6a977-20eb83c7-210224110523.jpeg,"35,100đ"
Chasu Tea - Trà Sữa Sạch Trái Cây Tươi,"95 Hồ Văn Huê, P. 9, Quận Phú Nhuận, TP. HCM",Café/Dessert,8.8,https://images.foody.vn/res/g91/903251/prof/s640x400/foody-upload-api-foody-mobile-aaaa-191111100639.jpg,https://www.foody.vn/ho-chi-minh/chasu-tea-tra-sua-sach-trai-cay-tuoi,"Nước Ép Táo, Củ Dền, Gừng",https://images.foody.vn/res/g91/903251/s120x120/84d1c336-abe8-463b-b46b-d035a1a9-9e64d0ae-210224110706.jpeg,"49,500đ"
Chasu Tea - Trà Sữa Sạch Trái Cây Tươi,"95 Hồ Văn Huê, P. 9, Quận Phú Nhuận, TP. HCM",Café/Dessert,8.8,https://images.foody.vn/res/g91/903251/prof/s640x400/foody-upload-api-foody-mobile-aaaa-191111100639.jpg,https://www.foody.vn/ho-chi-minh/chasu-tea-tra-sua-sach-trai-cay-tuoi,Trà Sữa Matcha Cheese ( size L),https://images.foody.vn/res/g91/903251/s120x120/8fa09d37-99f6-47c6-873c-ef044087-92a19c0c-211019111223.jpeg,"44,100đ"
Chasu - Sinh Tố Sữa Chua Nếp Cẩm & Trái Cây Tươi,"95 Hồ Văn Huê, P. 9, Quận Phú Nhuận, TP. HCM",Café/Dessert,9.2,https://images.foody.vn/res/g95/945951/prof/s640x400/foody-upload-api-foody-mobile-hmzz-200213122546.jpg,https://www.foody.vn/ho-chi-minh/chasu-sinh-to-sua-chua-nep-cam-trai-cay-tuoi,Sinh Tố Sữa Chua Thơm Chanh Leo,https://images.foody.vn/res/g95/945951/s120x120/4e81bc72-3022-4d01-91da-5f402abb1539.jpg,"30,000đ"
Chasu - Sinh Tố Sữa Chua Nếp Cẩm & Trái Cây Tươi,"95 Hồ Văn Huê, P. 9, Quận Phú Nhuận, TP. HCM",Café/Dessert,9.2,https://images.foody.vn/res/g95/945951/prof/s640x400/foody-upload-api-foody-mobile-hmzz-200213122546.jpg,https://www.foody.vn/ho-chi-minh/chasu-sinh-to-sua-chua-nep-cam-trai-cay-tuoi,Sữa chua nếp cẩm truyền thống,https://images.foody.vn/res/g95/945951/s120x120/30cedd70-fe07-47e8-ae65-20ba221d8089.jpeg,"30,000đ"
Chasu - Sinh Tố Sữa Chua Nếp Cẩm & Trái Cây Tươi,"95 Hồ Văn Huê, P. 9, Quận Phú Nhuận, TP. HCM",Café/Dessert,9.2,https://images.foody.vn/res/g95/945951/prof/s640x400/foody-upload-api-foody-mobile-hmzz-200213122546.jpg,https://www.foody.vn/ho-chi-minh/chasu-sinh-to-sua-chua-nep-cam-trai-cay-tuoi,Sinh Tố Sữa Chua Dâu,https://images.foody.vn/res/g95/945951/s120x120/a4b5498d-8a83-431c-9bfd-abac8a9a153e.jpg,"30,000đ"
Chasu - Sinh Tố Sữa Chua Nếp Cẩm & Trái Cây Tươi,"95 Hồ Văn Huê, P. 9, Quận Phú Nhuận, TP. HCM",Café/Dessert,9.2,https://images.foody.vn/res/g95/945951/prof/s640x400/foody-upload-api-foody-mobile-hmzz-200213122546.jpg,https://www.foody.vn/ho-chi-minh/chasu-sinh-to-sua-chua-nep-cam-trai-cay-tuoi,Sinh Tố Sữa Chua Thanh Long Đỏ,https://images.foody.vn/res/g95/945951/s120x120/aae88fc1-c245-4e73-8085-c28ac391f0ca.jpg,"30,000đ"
Chasu - Sinh Tố Sữa Chua Nếp Cẩm & Trái Cây Tươi,"95 Hồ Văn Huê, P. 9, Quận Phú Nhuận, TP. HCM",Café/Dessert,9.2,https://images.foody.vn/res/g95/945951/prof/s640x400/foody-upload-api-foody-mobile-hmzz-200213122546.jpg,https://www.foody.vn/ho-chi-minh/chasu-sinh-to-sua-chua-nep-cam-trai-cay-tuoi,Sinh tố sữa chua xoài,https://images.foody.vn/res/g95/945951/s120x120/e3955238-bb33-4ec9-ae6d-24e396037fcf.jpg,"30,000đ"
Chasu - Sinh Tố Sữa Chua Nếp Cẩm & Trái Cây Tươi,"95 Hồ Văn Huê, P. 9, Quận Phú Nhuận, TP. HCM",Café/Dessert,9.2,https://images.foody.vn/res/g95/945951/prof/s640x400/foody-upload-api-foody-mobile-hmzz-200213122546.jpg,https://www.foody.vn/ho-chi-minh/chasu-sinh-to-sua-chua-nep-cam-trai-cay-tuoi,Sinh Tố Sữa Chua Nếp Cẩm,https://images.foody.vn/res/g95/945951/s120x120/051b4d23-43d9-4878-a46f-23896e2a0b7a.jpg,"30,000đ"
Chasu - Sinh Tố Sữa Chua Nếp Cẩm & Trái Cây Tươi,"95 Hồ Văn Huê, P. 9, Quận Phú Nhuận, TP. HCM",Café/Dessert,9.2,https://images.foody.vn/res/g95/945951/prof/s640x400/foody-upload-api-foody-mobile-hmzz-200213122546.jpg,https://www.foody.vn/ho-chi-minh/chasu-sinh-to-sua-chua-nep-cam-trai-cay-tuoi,Sinh Tố Sữa Chua Đậu Đỏ,https://images.foody.vn/res/g95/945951/s120x120/6ec34e81-1c52-4c0b-9e87-5ad53322a773.jpg,"35,000đ"
Chasu - Sinh Tố Sữa Chua Nếp Cẩm & Trái Cây Tươi,"95 Hồ Văn Huê, P. 9, Quận Phú Nhuận, TP. HCM",Café/Dessert,9.2,https://images.foody.vn/res/g95/945951/prof/s640x400/foody-upload-api-foody-mobile-hmzz-200213122546.jpg,https://www.foody.vn/ho-chi-minh/chasu-sinh-to-sua-chua-nep-cam-trai-cay-tuoi,Sinh Tố Sữa Chua Yến Mạch Mix Nếp Cẩm,https://images.foody.vn/res/g95/945951/s120x120/13fbbdb7-9e33-4a51-bd75-65bc11728348.jpg,"44,000đ"
Chasu - Sinh Tố Sữa Chua Nếp Cẩm & Trái Cây Tươi,"95 Hồ Văn Huê, P. 9, Quận Phú Nhuận, TP. HCM",Café/Dessert,9.2,https://images.foody.vn/res/g95/945951/prof/s640x400/foody-upload-api-foody-mobile-hmzz-200213122546.jpg,https://www.foody.vn/ho-chi-minh/chasu-sinh-to-sua-chua-nep-cam-trai-cay-tuoi,Sinh Tố Sữa Chua Đậu Đỏ Mix Nếp Cẩm,https://images.foody.vn/res/g95/945951/s120x120/e6fdca44-ba69-4f49-83cb-a8536b9f9723.jpg,"44,000đ"
Chasu - Sinh Tố Sữa Chua Nếp Cẩm & Trái Cây Tươi,"95 Hồ Văn Huê, P. 9, Quận Phú Nhuận, TP. HCM",Café/Dessert,9.2,https://images.foody.vn/res/g95/945951/prof/s640x400/foody-upload-api-foody-mobile-hmzz-200213122546.jpg,https://www.foody.vn/ho-chi-minh/chasu-sinh-to-sua-chua-nep-cam-trai-cay-tuoi,Sinh Tố Sữa Chua Yến Mạch,https://images.foody.vn/res/g95/945951/s120x120/f4e62f5b-6cf3-4c4e-bd82-8e8e229f3c1e.jpg,"35,000đ"
Morico - Contemporary Japanese Lifestyle - Saigon Pearl,"Saigon Pearl, 92 Nguyễn Hữu Cảnh, Quận Bình Thạnh, TP. HCM","Nhà hàng, Café/Dessert",7.8,https://images.foody.vn/res/g1/897/prof/s640x400/foody-upload-api-foody-mobile-6-jpg-180508134902.jpg,https://www.foody.vn/ho-chi-minh/morico-modern-japanese-restaurant-cafe-saigon-pearl,Immunity Booster Bottle 250ml,https://images.foody.vn/res/g1/595/s120x120/5e2c07f9-fc7d-4698-b97c-f35be9b4-d14048ce-210712095303.jpeg,"95,000đ"
Morico - Contemporary Japanese Lifestyle - Saigon Pearl,"Saigon Pearl, 92 Nguyễn Hữu Cảnh, Quận Bình Thạnh, TP. HCM","Nhà hàng, Café/Dessert",7.8,https://images.foody.vn/res/g1/897/prof/s640x400/foody-upload-api-foody-mobile-6-jpg-180508134902.jpg,https://www.foody.vn/ho-chi-minh/morico-modern-japanese-restaurant-cafe-saigon-pearl,Ice Houjicha Latte Bottle 250ml,https://images.foody.vn/res/g1/595/s120x120/6d528b7f-559c-4301-8dbe-82e5e809-94f955b1-210712095221.jpeg,"115,000đ"
Morico - Contemporary Japanese Lifestyle - Saigon Pearl,"Saigon Pearl, 92 Nguyễn Hữu Cảnh, Quận Bình Thạnh, TP. HCM","Nhà hàng, Café/Dessert",7.8,https://images.foody.vn/res/g1/897/prof/s640x400/foody-upload-api-foody-mobile-6-jpg-180508134902.jpg,https://www.foody.vn/ho-chi-minh/morico-modern-japanese-restaurant-cafe-saigon-pearl,Daily Vitamin Bottle 250ml,https://images.foody.vn/res/g1/595/s120x120/36097b18-2b99-40df-94a5-fbe76856-7b8ce624-210712095342.jpeg,"105,000đ"
Morico - Contemporary Japanese Lifestyle - Saigon Pearl,"Saigon Pearl, 92 Nguyễn Hữu Cảnh, Quận Bình Thạnh, TP. HCM","Nhà hàng, Café/Dessert",7.8,https://images.foody.vn/res/g1/897/prof/s640x400/foody-upload-api-foody-mobile-6-jpg-180508134902.jpg,https://www.foody.vn/ho-chi-minh/morico-modern-japanese-restaurant-cafe-saigon-pearl,Ice Genmaicha Latte Bottle 250ml,https://images.foody.vn/res/g1/595/s120x120/d49c248d-4eeb-4c50-8ab5-75dcd3d4-924b5885-210712095233.jpeg,"105,000đ"
Morico - Contemporary Japanese Lifestyle - Saigon Pearl,"Saigon Pearl, 92 Nguyễn Hữu Cảnh, Quận Bình Thạnh, TP. HCM","Nhà hàng, Café/Dessert",7.8,https://images.foody.vn/res/g1/897/prof/s640x400/foody-upload-api-foody-mobile-6-jpg-180508134902.jpg,https://www.foody.vn/ho-chi-minh/morico-modern-japanese-restaurant-cafe-saigon-pearl,Ice Matcha Latte Bottle 250ml,https://images.foody.vn/res/g1/595/s120x120/e413dba9-69f7-40ba-8490-94cd6ce7-8b75e34b-210712095205.jpeg,"95,000đ"
Morico - Contemporary Japanese Lifestyle - Saigon Pearl,"Saigon Pearl, 92 Nguyễn Hữu Cảnh, Quận Bình Thạnh, TP. HCM","Nhà hàng, Café/Dessert",7.8,https://images.foody.vn/res/g1/897/prof/s640x400/foody-upload-api-foody-mobile-6-jpg-180508134902.jpg,https://www.foody.vn/ho-chi-minh/morico-modern-japanese-restaurant-cafe-saigon-pearl,Tropical Glow Bottle 250ml,https://images.foody.vn/res/g1/595/s120x120/c4b00b98-d9c0-49ad-9b92-a6bc769d-ab1a24e2-210712095248.jpeg,"95,000đ"
Morico - Contemporary Japanese Lifestyle - Saigon Pearl,"Saigon Pearl, 92 Nguyễn Hữu Cảnh, Quận Bình Thạnh, TP. HCM","Nhà hàng, Café/Dessert",7.8,https://images.foody.vn/res/g1/897/prof/s640x400/foody-upload-api-foody-mobile-6-jpg-180508134902.jpg,https://www.foody.vn/ho-chi-minh/morico-modern-japanese-restaurant-cafe-saigon-pearl,Antioxidant Bottle 250ml,https://images.foody.vn/res/g1/595/s120x120/d2ee8f81-60b0-45e2-91f2-bf59f311-bd3770da-210712095327.jpeg,"95,000đ"
Morico - Contemporary Japanese Lifestyle - Saigon Pearl,"Saigon Pearl, 92 Nguyễn Hữu Cảnh, Quận Bình Thạnh, TP. HCM","Nhà hàng, Café/Dessert",7.8,https://images.foody.vn/res/g1/897/prof/s640x400/foody-upload-api-foody-mobile-6-jpg-180508134902.jpg,https://www.foody.vn/ho-chi-minh/morico-modern-japanese-restaurant-cafe-saigon-pearl,Ice Kuromitsu Coffee Latte Bottle 250ml,https://images.foody.vn/res/g1/595/s120x120/63bba3fb-0e29-4249-8e3a-85aec97c-2c8eb907-210712095116.jpeg,"115,000đ"
Morico - Contemporary Japanese Lifestyle - Saigon Pearl,"Saigon Pearl, 92 Nguyễn Hữu Cảnh, Quận Bình Thạnh, TP. HCM","Nhà hàng, Café/Dessert",7.8,https://images.foody.vn/res/g1/897/prof/s640x400/foody-upload-api-foody-mobile-6-jpg-180508134902.jpg,https://www.foody.vn/ho-chi-minh/morico-modern-japanese-restaurant-cafe-saigon-pearl,Iced Yuzu Bubble Tea Bottle 250ml,https://images.foody.vn/res/g1/897/s120x120/e67c2f33-4cab-4ff5-b23a-71b29888-c50e0dbf-211026100329.jpeg,"95,000đ"
Morico - Contemporary Japanese Lifestyle - Saigon Pearl,"Saigon Pearl, 92 Nguyễn Hữu Cảnh, Quận Bình Thạnh, TP. HCM","Nhà hàng, Café/Dessert",7.8,https://images.foody.vn/res/g1/897/prof/s640x400/foody-upload-api-foody-mobile-6-jpg-180508134902.jpg,https://www.foody.vn/ho-chi-minh/morico-modern-japanese-restaurant-cafe-saigon-pearl,Iced Houjicha Latte Bottle 1L,https://images.foody.vn/res/g1/897/s120x120/4678905a-70e4-45b2-8b8b-f43a6d17-2856b47e-211026100812.jpeg,"345,000đ"
Ăn Vặt Má Thảo - Phạm Phú Thứ,"173/4 Phạm Phú Thứ, P.11, Quận Tân Bình, TP. HCM",Ăn vặt/vỉa hè,6.9,https://images.foody.vn/res/g10/90204/prof/s640x400/foody-mobile-hmb-ca-vien-chien-jp-635437145170389910.jpg,https://www.foody.vn/ho-chi-minh/an-vat-ma-thao-pham-phu-thu,Hồng trà hạt chia,https://images.foody.vn/default/s120x120/shopeefood-deli-dish-no-image.png,"15,000đ"
Ăn Vặt Má Thảo - Phạm Phú Thứ,"173/4 Phạm Phú Thứ, P.11, Quận Tân Bình, TP. HCM",Ăn vặt/vỉa hè,6.9,https://images.foody.vn/res/g10/90204/prof/s640x400/foody-mobile-hmb-ca-vien-chien-jp-635437145170389910.jpg,https://www.foody.vn/ho-chi-minh/an-vat-ma-thao-pham-phu-thu,Hồng trà thạch trái cây,https://images.foody.vn/default/s120x120/shopeefood-deli-dish-no-image.png,"15,000đ"
Ăn Vặt Má Thảo - Phạm Phú Thứ,"173/4 Phạm Phú Thứ, P.11, Quận Tân Bình, TP. HCM",Ăn vặt/vỉa hè,6.9,https://images.foody.vn/res/g10/90204/prof/s640x400/foody-mobile-hmb-ca-vien-chien-jp-635437145170389910.jpg,https://www.foody.vn/ho-chi-minh/an-vat-ma-thao-pham-phu-thu,Hồng trà dưa lưới,https://images.foody.vn/default/s120x120/shopeefood-deli-dish-no-image.png,"15,000đ"
Ăn Vặt Má Thảo - Phạm Phú Thứ,"173/4 Phạm Phú Thứ, P.11, Quận Tân Bình, TP. HCM",Ăn vặt/vỉa hè,6.9,https://images.foody.vn/res/g10/90204/prof/s640x400/foody-mobile-hmb-ca-vien-chien-jp-635437145170389910.jpg,https://www.foody.vn/ho-chi-minh/an-vat-ma-thao-pham-phu-thu,Hồng trà trân châu,https://images.foody.vn/default/s120x120/shopeefood-deli-dish-no-image.png,"15,000đ"
Ăn Vặt Má Thảo - Phạm Phú Thứ,"173/4 Phạm Phú Thứ, P.11, Quận Tân Bình, TP. HCM",Ăn vặt/vỉa hè,6.9,https://images.foody.vn/res/g10/90204/prof/s640x400/foody-mobile-hmb-ca-vien-chien-jp-635437145170389910.jpg,https://www.foody.vn/ho-chi-minh/an-vat-ma-thao-pham-phu-thu,Hồng trà thạch socola,https://images.foody.vn/default/s120x120/shopeefood-deli-dish-no-image.png,"15,000đ"
Ăn Vặt Má Thảo - Phạm Phú Thứ,"173/4 Phạm Phú Thứ, P.11, Quận Tân Bình, TP. HCM",Ăn vặt/vỉa hè,6.9,https://images.foody.vn/res/g10/90204/prof/s640x400/foody-mobile-hmb-ca-vien-chien-jp-635437145170389910.jpg,https://www.foody.vn/ho-chi-minh/an-vat-ma-thao-pham-phu-thu,Hồng trà thạch táo,https://images.foody.vn/default/s120x120/shopeefood-deli-dish-no-image.png,"15,000đ"
Ăn Vặt Má Thảo - Phạm Phú Thứ,"173/4 Phạm Phú Thứ, P.11, Quận Tân Bình, TP. HCM",Ăn vặt/vỉa hè,6.9,https://images.foody.vn/res/g10/90204/prof/s640x400/foody-mobile-hmb-ca-vien-chien-jp-635437145170389910.jpg,https://www.foody.vn/ho-chi-minh/an-vat-ma-thao-pham-phu-thu,Trà đào pudding socola,https://images.foody.vn/default/s120x120/shopeefood-deli-dish-no-image.png,"15,000đ"
Ăn Vặt Má Thảo - Phạm Phú Thứ,"173/4 Phạm Phú Thứ, P.11, Quận Tân Bình, TP. HCM",Ăn vặt/vỉa hè,6.9,https://images.foody.vn/res/g10/90204/prof/s640x400/foody-mobile-hmb-ca-vien-chien-jp-635437145170389910.jpg,https://www.foody.vn/ho-chi-minh/an-vat-ma-thao-pham-phu-thu,Trà đào dằm,https://images.foody.vn/default/s120x120/shopeefood-deli-dish-no-image.png,"15,000đ"
Ăn Vặt Má Thảo - Phạm Phú Thứ,"173/4 Phạm Phú Thứ, P.11, Quận Tân Bình, TP. HCM",Ăn vặt/vỉa hè,6.9,https://images.foody.vn/res/g10/90204/prof/s640x400/foody-mobile-hmb-ca-vien-chien-jp-635437145170389910.jpg,https://www.foody.vn/ho-chi-minh/an-vat-ma-thao-pham-phu-thu,Trà đào trân châu,https://images.foody.vn/default/s120x120/shopeefood-deli-dish-no-image.png,"15,000đ"
Ăn Vặt Má Thảo - Phạm Phú Thứ,"173/4 Phạm Phú Thứ, P.11, Quận Tân Bình, TP. HCM",Ăn vặt/vỉa hè,6.9,https://images.foody.vn/res/g10/90204/prof/s640x400/foody-mobile-hmb-ca-vien-chien-jp-635437145170389910.jpg,https://www.foody.vn/ho-chi-minh/an-vat-ma-thao-pham-phu-thu,Trà đào thạch đào,https://images.foody.vn/default/s120x120/shopeefood-deli-dish-no-image.png,"15,000đ"
Ròm - Chân Gà Rút Xương Ngâm Sả Tắc - Khuông Việt,"341/19/91 Khuông Việt, P. Phú Trung, Quận Tân Phú, TP. HCM",Shop Online,8.9,https://images.foody.vn/res/g105/1045264/prof/s640x400/file_restaurant_photo_xksq_16252-8a3ca878-210703111610.jpg,https://www.foody.vn/ho-chi-minh/rom-chan-ga-rut-xuong-ngam-sa-tac-khuong-viet,Chân gà có xương ngâm sả tắc-lớn,https://images.foody.vn/res/g105/1045264/s120x120/80113fdb-4c8c-4036-99c3-ce9b140a-26d7f271-200917141937.jpeg,"130,000đ"
Ròm - Chân Gà Rút Xương Ngâm Sả Tắc - Khuông Việt,"341/19/91 Khuông Việt, P. Phú Trung, Quận Tân Phú, TP. HCM",Shop Online,8.9,https://images.foody.vn/res/g105/1045264/prof/s640x400/file_restaurant_photo_xksq_16252-8a3ca878-210703111610.jpg,https://www.foody.vn/ho-chi-minh/rom-chan-ga-rut-xuong-ngam-sa-tac-khuong-viet,Chân gà có xương ngâm sả tắc - nhỏ,https://images.foody.vn/res/g105/1045264/s120x120/d39b56fe-1559-42c5-9675-db6b0ed2-dc33fd5c-220220171432.jpeg,"65,000đ"
Ròm - Chân Gà Rút Xương Ngâm Sả Tắc - Khuông Việt,"341/19/91 Khuông Việt, P. Phú Trung, Quận Tân Phú, TP. HCM",Shop Online,8.9,https://images.foody.vn/res/g105/1045264/prof/s640x400/file_restaurant_photo_xksq_16252-8a3ca878-210703111610.jpg,https://www.foody.vn/ho-chi-minh/rom-chan-ga-rut-xuong-ngam-sa-tac-khuong-viet,chân gà có xương sốt thái- hộp nhỏ,https://images.foody.vn/res/g105/1045264/s120x120/fc4704fa-22db-4259-a837-5340b8a6-8c21d82b-220322075621.jpeg,"65,000đ"
Ròm - Chân Gà Rút Xương Ngâm Sả Tắc - Khuông Việt,"341/19/91 Khuông Việt, P. Phú Trung, Quận Tân Phú, TP. HCM",Shop Online,8.9,https://images.foody.vn/res/g105/1045264/prof/s640x400/file_restaurant_photo_xksq_16252-8a3ca878-210703111610.jpg,https://www.foody.vn/ho-chi-minh/rom-chan-ga-rut-xuong-ngam-sa-tac-khuong-viet,Chân gà rút xương ngâm sả tắc - hộp nhỏ,https://images.foody.vn/res/g105/1042940/s120x120/71de4982-77fa-4c6a-9e1c-bbfb7596-707e5a95-200917204659.jpeg,"110,000đ"
Ròm - Chân Gà Rút Xương Ngâm Sả Tắc - Khuông Việt,"341/19/91 Khuông Việt, P. Phú Trung, Quận Tân Phú, TP. HCM",Shop Online,8.9,https://images.foody.vn/res/g105/1045264/prof/s640x400/file_restaurant_photo_xksq_16252-8a3ca878-210703111610.jpg,https://www.foody.vn/ho-chi-minh/rom-chan-ga-rut-xuong-ngam-sa-tac-khuong-viet,Chân gà rút xương ngâm sả tắc - hộp lớn,https://images.foody.vn/res/g105/1042940/s120x120/e4222b6b-13a7-455a-8092-b3b5c5c9-3016e666-200917204607.jpeg,"210,000đ"
